key	word	type	cz	en	gr	crum	quality	pos	added	updated	created_by	updated_by
2692	"(S,A,B,F) at- (B) aq-"	9	"(privative prefix forming adj, often = Gk [[a-, an-]])"	"(privative prefix forming adj, often = Gk [[a-, an-]])"	""	"18b"	6	0	"2010-01-23"	"2010-04-17"	"vagrant"	"vagrant"
2693	"(B) *aulhou"	3	"(part of monk's dress)"	"(part of monk's dress)"	""	"20b"	6	0	"2010-01-23"	"1900-01-01"	"vagrant"	""
2694	"(A) auGe"	7	"(adv as adj), all together"	"(adv as adj), all together"	""	"21b"	6	0	"2010-01-23"	"1900-01-01"	"vagrant"	""
2695	"(B) afwf (S) *afofi,afoni"	3	"giant /$gk: [[gigas]]$/"	"giant /$gk: [[gigas]]$/"	"gigas"	"21b"	6	0	"2010-01-23"	"1900-01-01"	"vagrant"	""
2696	"(B) aSeben"	1	"enchanter"	"enchanter"	""	"23a"	6	0	"2010-01-23"	"1900-01-01"	"vagrant"	""
2697	"(B) aSira"	4	"chameleon /$gk: [[xamailewn]]$/"	"chameleon /$gk: [[xamailewn]]$/"	"xamailewn"	"23a"	6	0	"2010-01-23"	"2010-01-23"	"vagrant"	"vagrant"
2699	"(B) *aSeu"	3	"astrologers /$gk: [[astrologoi]]$/"	"astrologers /$gk: [[astrologoi]]$/"	"astrologoi"	"23a"	6	0	"2010-01-23"	"1900-01-01"	"vagrant"	""
2700	"(B) aFJir"	1	"greedy of shameful gain /$gk: [[aisxrokerdhs]]$/"	"greedy of shameful gain /$gk: [[aisxrokerdhs]]$/"	"aisxrokerdhs"	"23b"	6	0	"2010-01-23"	"2010-01-23"	"vagrant"	"vagrant"
2701	"(A) aQtn-"	9	"against, (in opposition to)"	"against, (in opposition to)"	""	"23b"	6	0	"2010-01-23"	"1900-01-01"	"vagrant"	""
2702	"(B) aKwri,aKwiri,aKori"	1	"asp"	"asp"	""	"23b"	6	0	"2010-01-23"	"1900-01-01"	"vagrant"	""
2703	"(Sa,A) aH-,aS- (NH) a- *^<a href="ext codex II - The Gospel of Philip;108;57;4;petaouwm an ntasarj auw nFsw mpasnoF mntaF wnH Hrai nHhtF;codex II - The Gospel of Philip;108;86;7;petaJi pouoein etmmau senanau an eroF;codex II - The Gospel of Thomas;107;51;9;petaHe eroF ouaaF pkosmos mpSa mmoF an;codex II - The Hypostasis of the Archons;109;90;31;foF petarapata mmoei aeiouwm;codex IX - The Testimony of Truth;142;49;3;petaGwSt eratF mepiHoF nHomet mnlaau nateko mmoF auw petarpisteue epiHoF nHomet  FnaouJai">Ext</a>^*"	17	"(/*not sA*/, qual of [ouwH] as verbal particle in rel perf clause, in both numbers & persons) |$ (sometimes [et-] omitted)"	"(/*not sA*/, qual of [ouwH] as verbal particle in rel perf clause, in both numbers & persons) |$ (sometimes [et-] omitted)"	""	"24a"	6	0	"2010-01-23"	"2012-03-14"	"vagrant"	"vagrant"
2704	"(F) aHa,aH,Ha"	16	"and, (not in literary texts)"	"and, (not in literary texts)"	""	"24a"	6	0	"2010-01-23"	"1900-01-01"	"vagrant"	""
2705	"(B) aHo"	3	"dwelling, abode"	"dwelling, abode"	""	"24b"	6	0	"2010-01-23"	"1900-01-01"	"vagrant"	""
2706	"(B) aJw,aJo,aJou,eJw,eJou"	4	"viper /$gk: [[exinos, exidna]]$/"	"viper /$gk: [[exinos, exidna]]$/"	"exinos, exidna"	"25b"	6	0	"2010-01-23"	"1900-01-01"	"vagrant"	""
2707	"(B) aGni"	22	"blemish, stain /$gk: [[mwros, rupos, spilos]]$/"	"blemish, stain /$gk: [[mwros, rupos, spilos]]$/"	"mwros, rupos, spilos"	"26b"	8	0	"2010-01-24"	"2010-06-02"	"vagrant"	"vagrant"
2708	"(S,B) ba-"	0	"(in names of) metals"	"(in names of) metals"	""	"28a"	6	0	"2010-01-24"	"1900-01-01"	"vagrant"	""
2709	"(S) boubou"	2	"{intr:} shine, glitter |$ (of [[spinqhr]]) |$ (of [[aktis]]) |$ (of person) |$ (of face) | (nn) |$ |$ (of sun) |$ (of stars)"	"{intr:} shine, glitter |$ (of [[spinqhr]]) |$ (of [[aktis]]) |$ (of person) |$ (of face) | (nn) |$ |$ (of sun) |$ (of stars)"	""	"29a"	6	0	"2010-01-24"	"2014-09-27"	"vagrant"	"vagrant"
2710	"(S) bhk"	4	"(as boundary of land)"	"(as boundary of land)"	""	"29a"	6	0	"2010-01-24"	"1900-01-01"	"vagrant"	""
2711	"(S) bhk$$"	1	"(in list of utensils, tools &c)"	"(in list of utensils, tools &c)"	""	"29a"	6	0	"2010-01-24"	"1900-01-01"	"vagrant"	""
2712	"(B) baki"	4	"city, town /$gk: [[polis]]$/"	"city, town /$gk: [[polis]]$/"	"polis"	"30b"	6	0	"2010-01-24"	"2010-01-24"	"vagrant"	"vagrant"
2713	"(B) boki"	2	"{intr:} |$ conceive /$gk: [[en gastri exein]]$/ |$ conceive by | {tr:} conceive (a child)"	"{intr:} |$ conceive /$gk: [[en gastri exein]]$/ |$ conceive by | {tr:} conceive (a child)"	"en gastri exein"	"31a"	6	0	"2010-01-24"	"2010-01-24"	"vagrant"	"vagrant"
2714	"(B) biki"	3	"(among horse furniture)"	"(among horse furniture)"	""	"31a"	6	0	"2010-01-24"	"1900-01-01"	"vagrant"	""
2715	"(S) bwke (S,B) ^bak-"	2	"{tr:} tan"	"{tr:} tan"	""	"31a"	6	0	"2010-01-24"	"1900-01-01"	"vagrant"	""
2716	"(B) bihxi,buhxi,bxhi,buhki"	3	"(a plant or fruit)"	"(a plant or fruit)"	""	"31a"	6	0	"2010-01-24"	"1900-01-01"	"vagrant"	""
2717	"(B) bla"	3	"(among musical instruments)"	"(among musical instruments)"	""	"37a"	6	0	"2010-01-24"	"1900-01-01"	"vagrant"	""
2718	"(B) belqwn"	3	"lion"	"lion"	""	"37b"	6	0	"2010-01-24"	"1900-01-01"	"vagrant"	""
2719	"(B) balkou"	4	"bottle (for water)"	"bottle (for water)"	""	"38a"	6	0	"2010-01-24"	"1900-01-01"	"vagrant"	""
2720	"(S) bnne,bhnne (B) bhni,beni (F) bhni"	1	"swallow /$gk: [[xelidwn]]$/"	"swallow /$gk: [[xelidwn]]$/"	"xelidwn"	"40a"	6	0	"2010-01-24"	"2010-01-24"	"vagrant"	"vagrant"
2721	"(S) bhne,bine"	4	"(a part of a cart)"	"(a part of a cart)"	""	"40a"	6	0	"2010-01-24"	"1900-01-01"	"vagrant"	""
2722	"(B) bini"	4	"crucible"	"crucible"	""	"40a"	6	0	"2010-01-24"	"1900-01-01"	"vagrant"	""
2723	"(S) boine (B) ouwini"	3	"harp /$gk: [[nobla, kiqara]]$/"	"harp /$gk: [[nobla, kiqara]]$/"	"nobla, kiqara"	"40a"	6	0	"2010-01-24"	"2010-01-24"	"vagrant"	"vagrant"
2724	"(S) banh"	3	"(bird named in magical texts with hawk & pelican)"	"(bird named in magical texts with hawk & pelican)"	""	"40a"	6	0	"2010-01-24"	"1900-01-01"	"vagrant"	""
2725	"(B) binaJ (F) pineG"	1	"dish /$gk: [[pinaj]]$/"	"dish /$gk: [[pinaj]]$/"	"pinaj"	"41b"	6	0	"2010-01-24"	"1900-01-01"	"vagrant"	""
2726	"(B) benJi"	4	"elephant's trunk"	"elephant's trunk"	""	"41b"	6	0	"2010-01-24"	"1900-01-01"	"vagrant"	""
2727	"(S) bwre (B) Fori,fori"	1	"(a fish), mugil cephalus"	"(a fish), mugil cephalus"	""	"42a"	6	0	"2010-01-24"	"1900-01-01"	"vagrant"	""
2728	"(F) barneH"	3	"linseed ? (/*[bra + neH]*/)"	"linseed ? (/*[bra + neH]*/)"	""	"43a"	6	0	"2010-01-24"	"2010-01-24"	"vagrant"	"vagrant"
2729	"(B) bersi"	1	"orach"	"orach"	""	"43b"	6	0	"2010-01-24"	"1900-01-01"	"vagrant"	""
2730	"(B) bersiT"	1	"basket (holding bread)"	"basket (holding bread)"	""	"43b"	6	0	"2010-01-24"	"1900-01-01"	"vagrant"	""
2731	"(B) barhit (F) barit"	1	"he-goat /$gk: [[tragos]]$/"	"he-goat /$gk: [[tragos]]$/"	"tragos"	"43b"	6	0	"2010-01-24"	"1900-01-01"	"vagrant"	""
2732	"(B) berSo"	1	"(meaning uncertain)"	"(meaning uncertain)"	""	"44a"	6	0	"2010-01-25"	"1900-01-01"	"vagrant"	""
2733	"(B) basour"	1	"antimony"	"antimony"	""	"44b"	6	0	"2010-01-25"	"1900-01-01"	"vagrant"	""
2734	"(B) betbet"	4	"(among vegetables)"	"(among vegetables)"	""	"46a"	6	0	"2010-01-25"	"1900-01-01"	"vagrant"	""
2735	"(O) boioiq"	3	"(meaning unknown)"	"(meaning unknown)"	""	"46a"	6	0	"2010-01-25"	"1900-01-01"	"vagrant"	""
2736	"(B) boiSi"	4	"(a desert animal)"	"(a desert animal)"	""	"47a"	6	0	"2010-01-25"	"1900-01-01"	"vagrant"	""
2737	"(B) bwwH,boH"	3	"(an idol at Alexandria destroyed by Michael on 12th Hathor)"	"(an idol at Alexandria destroyed by Michael on 12th Hathor)"	""	"47b"	6	0	"2010-01-25"	"1900-01-01"	"vagrant"	""
2738	"(B) beHi"	1	"file"	"file"	""	"47b"	6	0	"2010-01-25"	"1900-01-01"	"vagrant"	""
2739	"(B) boHi"	1	"dyke, trench"	"dyke, trench"	""	"47b"	6	0	"2010-01-25"	"1900-01-01"	"vagrant"	""
2740	"(B) beHbeH"	1	"howling, barking"	"howling, barking"	""	"48a"	6	0	"2010-01-25"	"1900-01-01"	"vagrant"	""
2741	"(B) bwHn,ouwHn (S) beHn-,baHn+ (A) baHne+"	2	"{tr:} cover (with roof, awning) /$gk: [[stegazein]]$/"	"{tr:} cover (with roof, awning) /$gk: [[stegazein]]$/"	"stegazein"	"48a"	6	0	"2010-01-25"	"1900-01-01"	"vagrant"	""
2742	"(S,A) baHse (B) baHsi (F) beHsi"	4	"heifer /$gk: [[damalis]]$/"	"heifer /$gk: [[damalis]]$/"	"damalis"	"48a"	6	0	"2010-01-25"	"1900-01-01"	"vagrant"	""
2743	"(B) biJ"	1	"bones (used as a dice, among utensils of gamester, gambler)"	"bones (used as a dice, among utensils of gamester, gambler)"	""	"48b"	6	0	"2010-01-25"	"1900-01-01"	"vagrant"	""
2744	"(B) biJi"	2	"{intr:} be wrecked, (of ship)"	"{intr:} be wrecked, (of ship)"	""	"48b"	6	0	"2010-01-25"	"2010-01-25"	"vagrant"	"vagrant"
2745	"(B) beGhn,beJhn"	3	"a rush /$gk: [[boutomos]]$/"	"a rush /$gk: [[boutomos]]$/"	"boutomos"	"48b"	6	0	"2010-01-25"	"1900-01-01"	"vagrant"	""
2746	"(S) koiaHk,kiaHk,xoiaHk,xiaHk,xoiak,xoiax,xaiak,xoiakF (A) kaiak (B) xoiak (F) kiax,xiak"	3	"(name of 4th month) /$gk: [[Xoiak]]$/"	"(name of 4th month) /$gk: [[Xoiak]]$/"	"Xoiak"	"133b"	6	0	"2010-01-25"	"1900-01-01"	"vagrant"	""
2747	"(B) elbiJi"	1	"(among implements of irrigation)"	"(among implements of irrigation)"	""	"54b"	6	0	"2010-01-25"	"1900-01-01"	"vagrant"	""
2748	"(O) emim"	1	"shrew mouse"	"shrew mouse"	""	"55b"	6	0	"2010-01-25"	"1900-01-01"	"vagrant"	""
2749	"(F) emeShie,emeShi"	16	"except"	"except"	""	"56a"	6	0	"2010-01-25"	"1900-01-01"	"vagrant"	""
2750	"(B) erbin"	1	"papyrus"	"papyrus"	""	"58a"	6	0	"2010-01-25"	"1900-01-01"	"vagrant"	""
2751	"(S) erbins"	3	"(among vegetables)"	"(among vegetables)"	""	"58a"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2752	"(B) erbws"	1	"rope (of single ply)"	"rope (of single ply)"	""	"58a"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2753	"(B) erbisi"	1	"hemp"	"hemp"	""	"58a"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2754	"(B) erbit"	1	"camel's saddle (or) pack"	"camel's saddle (or) pack"	""	"58a"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2755	"(S) ert"	3	"(twice in list of farm produce)"	"(twice in list of farm produce)"	""	"58a"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2756	"(B) erSiS"	1	"chick-pea"	"chick-pea"	""	"59b"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2757	"(B) erSiSi"	2	"{tr & intr:} have power, authority | {noun male:} power, authority /$gk: [[ejousia]]$/"	"{tr & intr:} have power, authority | {noun male:} power, authority /$gk: [[ejousia]]$/"	"ejousia"	"59b"	6	0	"2010-01-26"	"2010-01-26"	"vagrant"	"vagrant"
2758	"(B) erJ (S) hrJ"	22	"small bird, chicken /$gk: [[orniqion]]$/"	"small bird, chicken /$gk: [[orniqion]]$/"	"orniqion"	"59b"	6	0	"2010-01-26"	"2010-01-26"	"vagrant"	"vagrant"
2759	"(S) esoou (Sa,A,sA,F) esau (B) eswou (S) ****esw"	1	"sheep /$gk: [[probaton]]$/"	"sheep /$gk: [[probaton]]$/"	"probaton"	"61a"	6	0	"2010-01-26"	"2010-01-26"	"vagrant"	"vagrant"
2760	"(S,A,B,F) et- (B) eq-"	0	"(/*before liquids & half-vowels*/, also [ete-]) | (rel pref)"	"(/*before liquids & half-vowels*/, also [ete-]) | (rel pref)"	""	"61a"	6	0	"2010-01-26"	"2010-09-02"	"vagrant"	"vagrant"
2761	"(B) eat (F) aet"	1	"end, forthest part /$gk: [[akros, peras]]$/ | opposite side"	"end, forthest part /$gk: [[akros, peras]]$/ | opposite side"	"akros, peras"	"61a"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2762	"(A) etniQ"	1	"ashes /$gk: [[spodos]]$/"	"ashes /$gk: [[spodos]]$/"	"spodos"	"61b"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2763	"(B) ethSi"	4	"rust (/*blight*/), mildew /$gk: [[erusibh]]$/"	"rust (/*blight*/), mildew /$gk: [[erusibh]]$/"	"erusibh"	"61b"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2764	"(B) ethSi,eteSi"	1	"crane"	"crane"	""	"61b"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2765	"(B) euni"	4	"nether millstone /$gk: [[epimulion]]$/, (hence) mill /$gk: [[mulos]]$/"	"nether millstone /$gk: [[epimulion]]$/, (hence) mill /$gk: [[mulos]]$/"	"epimulion, mulos"	"62b"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2766	"(B) eflhou,flhou"	3	"vanity, emptiness | (adj), vain, empty /$gk: [[mataios]]$/ | (advb), vainly, in vain /$gk: [[eis mathn]]$/"	"vanity, emptiness | (adj), vain, empty /$gk: [[mataios]]$/ | (advb), vainly, in vain /$gk: [[eis mathn]]$/"	"mataios, eis mathn"	"63a"	6	0	"2010-01-26"	"2010-01-26"	"vagrant"	"vagrant"
2767	"(B) efwt,afwt"	3	"(a kind of) crocodile /*?*/"	"(a kind of) crocodile /*?*/"	""	"63a"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2768	"(B) eSo,So (F) Sa"	1	"bran /$gk: [[pituron]]$/"	"bran /$gk: [[pituron]]$/"	"pituron"	"63a"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2769	"(B) eFrasou"	1	"(a plant), abrotonum, artemisia"	"(a plant), abrotonum, artemisia"	""	"64a"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2770	"(B) zaz"	3	"asphodel"	"asphodel"	""	"65b"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2771	"(B) zenzen"	1	"lizard, chameleon"	"lizard, chameleon"	""	"65b"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2772	"(O) hi"	18	"(interjection)"	"(interjection)"	""	"66b"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2773	"(B) qwbS,qwSp"	2	"{intr:} be astonished, stare with astonishment"	"{intr:} be astonished, stare with astonishment"	""	"68a"	6	0	"2010-01-26"	"2010-01-26"	"vagrant"	"vagrant"
2774	"(B) qwk,qok"	1	"mast (of ship)"	"mast (of ship)"	""	"68b"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2775	"(B) qaliHi"	1	"(a fruit-tree)"	"(a fruit-tree)"	""	"68b"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2776	"(B) qoume"	3	"(zodiacal sign) Virgo"	"(zodiacal sign) Virgo"	""	"68b"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2777	"(B) *qmis (F) *qemis"	3	"dust /$gk: [[xnous]]$/"	"dust /$gk: [[xnous]]$/"	"xnous"	"68b"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2778	"(S,A,B,F) qhn"	1	"sulphur /$gk: [[qeion, nafqa]]$/"	"sulphur /$gk: [[qeion, nafqa]]$/"	"qeion, nafqa"	"69a"	6	0	"2010-01-26"	"2010-04-02"	"vagrant"	"vagrant"
2779	"(B) qhni,qeni"	2	"{intr:} sprout, grow /$gk: [[blastanein]]$/"	"{intr:} sprout, grow /$gk: [[blastanein]]$/"	"blastanein"	"69a"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2780	"(B) qanno"	2	"{tr:} accomplish, perform"	"{tr:} accomplish, perform"	""	"69a"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2781	"(B) qrim"	1	"quicksilver"	"quicksilver"	""	"69a"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2782	"(B) qarmi"	4	"leathern shield, cuirass"	"leathern shield, cuirass"	""	"69a"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2783	"(B) qran"	1	"tin /$gk: [[kassiteros]]$/"	"tin /$gk: [[kassiteros]]$/"	"kassiteros"	"69a"	6	0	"2010-01-26"	"2010-01-26"	"vagrant"	"vagrant"
2784	"(B) qerS,qhrS"	1	"linseed"	"linseed"	""	"69a"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2785	"(B) qwrS"	2	"{intr:} stare in astonishment /*?*/"	"{intr:} stare in astonishment /*?*/"	""	"69a"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2786	"(B) qouraJi"	1	"= [[qwrakion]]"	"= [[qwrakion]]"	""	"69a"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2787	"(B) qous"	1	"point (of beard)"	"point (of beard)"	""	"69b"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2788	"(B) qouqou"	2	"{intr:} to have the (skin disease) lentigo"	"{intr:} to have the (skin disease) lentigo"	""	"69b"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2789	"(B) qouelo,toulo"	2	"(vb caus), overflow, submerge /$gk: [[katakluzein]]$/"	"(vb caus), overflow, submerge /$gk: [[katakluzein]]$/"	"katakluzein"	"69b"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2790	"(B) qiFi"	1	"swelling, tumour"	"swelling, tumour"	""	"69b"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2791	"(B) qoFteF"	2	"{tr:} let fall (drop by drop /*rain*/)"	"{tr:} let fall (drop by drop /*rain*/)"	""	"69b"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2792	"(B) qoH"	2	"{intr:} become bad"	"{intr:} become bad"	""	"69b"	6	0	"2010-01-26"	"1900-01-01"	"vagrant"	""
2793	"(S) eia,ia (A) eiaeie,iaie (B) ia (F) ieei"	1	"walley, ravine /$gk: [[faragj, koilh, sphlaion]]$/"	"walley, ravine /$gk: [[faragj, koilh, sphlaion]]$/"	"faragj, koilh, sphlaion"	"73a"	6	0	"2010-01-26"	"2010-01-26"	"vagrant"	"vagrant"
2794	"(S) eiw"	3	"(name of small animal)"	"(name of small animal)"	""	"76a"	6	0	"2010-01-27"	"1900-01-01"	"vagrant"	""
2795	"(S) eiebt,eeibt,eibt,eihbt,ihFt,eebt,eeibte,eiebte,eeFte,heihbeith$ (A) eibt (sA) eibte (B) eiebt,iebt (F) ihFt,aihbt"	1	"(rarely without art except as adj), the east"	"(rarely without art except as adj), the east"	""	"76b"	6	0	"2010-01-27"	"2010-01-27"	"vagrant"	"vagrant"
2796	"(S) eial,ial,ihl (A) eiel (B) ial"	4	"mirror, (reflecting water) /$gk: [[esoptron]]$/"	"mirror, (reflecting water) /$gk: [[esoptron]]$/"	"esoptron"	"76b"	6	0	"2010-01-27"	"1900-01-01"	"vagrant"	""
2797	"(S) eiabe,eiaabe,iaabe,iaibe (B) iabi (F) iebi"	4	"matter (from sores, wounds), pus /$gk: [[ixwr]]$/ | sickness, malady /$gk: [[malakia]]$/"	"matter (from sores, wounds), pus /$gk: [[ixwr]]$/ | sickness, malady /$gk: [[malakia]]$/"	"ixwr, malakia"	"76b"	6	0	"2010-01-27"	"1900-01-01"	"vagrant"	""
2798	"(B) ioHi"	3	"(often wrongly for [oHi]) fold /$gk: [[agelh, mandra, poimnion]]$/"	"(often wrongly for [oHi]) fold /$gk: [[agelh, mandra, poimnion]]$/"	"agelh, mandra, poimnion"	"90b"	6	0	"2010-01-29"	"1900-01-01"	"vagrant"	""
2799	"(B) ioHi"	3	"(for [Hoi] S) water-wheel"	"(for [Hoi] S) water-wheel"	""	"90b"	6	0	"2010-01-29"	"1900-01-01"	"vagrant"	""
2800	"(S) ko"	4	"(meaning unknown or ? =) [koie]"	"(meaning unknown or ? =) [koie]"	""	"92b"	6	0	"2010-01-30"	"2010-01-30"	"vagrant"	"vagrant"
2801	"(B) kwi"	1	"elbow"	"elbow"	""	"98b"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2802	"(B) *kabai"	3	"(cages, baskets /*?*/ of) wickerwork"	"(cages, baskets /*?*/ of) wickerwork"	""	"99a"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2803	"(B) khbi, kabi"	4	"jar, pitcher"	"jar, pitcher"	""	"99b"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2804	"(B) khbi, kebi"	1	"honey cake"	"honey cake"	""	"99b"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2805	"(S) kwbH,koobH (B) kobH"	3	"sinew, cord /$gk: [[neuron]]$/"	"sinew, cord /$gk: [[neuron]]$/"	"neuron"	"100a"	6	0	"2010-01-30"	"2010-01-30"	"vagrant"	"vagrant"
2806	"(S) kouk"	4	"(a bird /*?*/)"	"(a bird /*?*/)"	""	"100b"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2807	"(S) kouk,GouG"	3	"(as epithet of [Sk nbnne])"	"(as epithet of [Sk nbnne])"	""	"100b"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2808	"(O) *abin"	3	"(meaning unknown)"	"(meaning unknown)"	""	"2b"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2809	"(B) amre"	4	"(význam nejistý)"	"(meaning doubtful)"	""	"9a"	9	0	"2010-01-30"	"2010-10-27"	"vagrant"	"vagrant"
2810	"(S) anak"	1	"(meaning unknown)"	"(meaning unknown)"	""	"11b"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2811	"(B) anapai"	4	"hen"	"hen"	""	"12a"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2812	"(F) apalaF"	3	"(meaning unknown)"	"(meaning unknown)"	""	"14a"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2813	"(B) aiou"	1	"(meaning unknown, with [er] prob) go, travel (or sim)"	"(meaning unknown, with [er] prob) go, travel (or sim)"	""	"19b"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2814	"(F) aSb"	2	"{intr:} (c [esa-], meaning unknown)"	"{intr:} (c [esa-], meaning unknown)"	""	"23a"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2815	"(S) aHatwtF"	4	"(meaning unknown)"	"(meaning unknown)"	""	"25b"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2816	"(S) bwne"	3	"(meaning unknown)"	"(meaning unknown)"	""	"40a"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2817	"(S) boure"	2	"{intr:} "	"{intr:} "	""	"42a"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2818	"(F) barmesi"	3	"(meaning unknown)"	"(meaning unknown)"	""	"43a"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2819	"(B) barSin"	3	"? caulker, caulker's material, (or) act of caulking"	"? caulker, caulker's material, (or) act of caulking"	""	"44a"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2820	"(B) baSi"	1	"(meaning unknown)"	"(meaning unknown)"	""	"47a"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2821	"(S) ebleue"	3	""	""	""	"53a"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2822	"(A) ebau"	4	"(meaning unknown)"	"(meaning unknown)"	""	"54a"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2823	"(B) elkemh"	3	"(meaning unknown)"	"(meaning unknown)"	""	"54b"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2824	"(O) eouw$$"	3	"(nn?)"	"(nn?)"	""	"62b"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2825	"(A) eHo"	17	"(a particle with neg vb)"	"(a particle with neg vb)"	""	"65a"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2826	"(S) ht"	1	"(meaning unknown)"	"(meaning unknown)"	""	"67b"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2827	"(O) *hou"	3	"(meaning uncertain)"	"(meaning uncertain)"	""	"67b"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2828	"(B) qwbi"	3	"(nn?, meaning unknown)"	"(nn?, meaning unknown)"	""	"68a"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2829	"(B) qaF="	2	"{tr:} (meaning unknown)"	"{tr:} (meaning unknown)"	""	"69b"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2830	"(B) kakoi,kakwi"	1	"mucus of nose"	"mucus of nose"	""	"101b"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2831	"(B) kel,khl"	1	"(a fish)"	"(a fish)"	""	"102a"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2832	"kel"	3	"(unidentified animal)"	"(unidentified animal)"	""	"102a"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2833	"(B) kelou"	2	"{tr:} (meaning uncertain)"	"{tr:} (meaning uncertain)"	""	"102b"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2834	"(B) *kelka"	1	"lump, pustule"	"lump, pustule"	""	"102b"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2835	"(B) kalouki"	1	"young camel (or) ox"	"young camel (or) ox"	""	"103a"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2836	"(B) kolkel"	3	"(meaning unknown)"	"(meaning unknown)"	""	"103a"	6	0	"2010-01-30"	"1900-01-01"	"vagrant"	""
2837	"(B) xlol"	1	"(/*prob same as [kelwl]), pitcher, jar(*/)"	"(/*prob same as [kelwl]), pitcher, jar(*/)"	""	"104a"	6	0	"2010-01-31"	"2010-01-31"	"vagrant"	"vagrant"
2838	"(B) *kelwl"	3	"(/*or [akelwl] ?*/) curling hair"	"(/*or [akelwl] ?*/) curling hair"	""	"104a"	6	0	"2010-01-31"	"1900-01-01"	"vagrant"	""
