ⲛⲟⲩⲛⲓ	"(227b); (f.) Root;
   ⲣⲉⲧⲛⲟⲩⲛⲓ : (vb.) To put forth root;
   ϭⲉ ⲛⲟⲩⲛⲓ : (vb.) To take root;
   ϭⲉⲡ– , ϣⲉⲡⲛⲟⲩⲛⲓ : (vb.) To take root;
   ––– : (m.) Radish."
ⲛⲟⲩⲣⲓ	(228b); (fm.) vuture; griffon.
ⲛⲟⲩⲥ	"(Gk); (m.) Mind, sense, wit; reason,
   intellect; thought;
   ⲛⲟⲏⲣⲟⲛ : (adj.) Sensible, reasonable."
ⲛⲟⲩⲧ , ⲛⲟⲧ⸗	"(229a); (vt.) To grind, pound
   corn &c;
   ––– : (m.) Grinding, mill;
   ⲙⲁ ⲛⲛⲟⲩⲧ : (m.) Milling place, mill;
   ⲣⲉϥⲛⲟⲩⲧ : (m.) Grinder;
   ⲛⲱⲓⲧ : (m.) Meal of any kind."
ⲛⲟⲩⲧⲃ (v.) ⲛⲟⲩⲃⲧ	To weave.
ⲛⲟⲩⲧⲉⲙ (v.) (Q) ⲛⲟⲧⲉⲙ	Sweet.
ⲛⲟⲩⲧⲡ (v.) ⲛⲟⲩⲃⲧ	To weave.
ⲛⲟⲩⲧϥ , ⲛⲟⲩϥⲧ , ⲛⲉⲧϥ– , ⲛⲉⲧⲃ– , ⲛⲉⲧϥⲧ– , ⲛⲟϥⲧ⸗	"(232a); (vt.) To loosen,
   dis-solve, settle, make terms for; (vi.) to be relaxed, released;
   ––– : (n.) Relaxation;
   ϫⲓⲛⲛⲉϥⲧ ⲣⲱ⸗ : (n.) Act of smiling."
ⲛⲟⲩϣⲡ , ⲛⲉϣⲡ	, ⲛⲟϣⲡ⸗ , (Q) ⲛⲟϣⲡ , (p.c.)
ⲛⲁϣⲡ–	"(236a); (vt.) To blow (of wind);
   agitate, frighten, overawe; (vi.) be
   frightened;
   ––– ⲉⲃⲟⲗ ϩⲁ– : (vb.) To scare from, off;
   ––– ϧⲁ– : (vb.) To be scared away
   from;
   ––– ϧⲉⲛ– : (vb.) to awake from;
   ––– ⲉⲃⲟⲗ ϧⲉⲛ– : (vb.) to be scared
   from;
   ––– ϧⲁϫⲉⲛ– : (vb.) To be scared by, at;
   ––– ⲉⲃⲟⲗ : (vi.) To be scared away; (tr.)
   scare away;
   ––– ⲉⲫⲁϩⲟⲩ : (vi.) To be scared back;
   (m.) fight;
   ⲛⲁϣⲡⲏⲣⲓ = ⲛⲁϣⲡ ⲡⲏⲣⲓ : (m.) Scare- quail, scarecrow."
ⲛⲟⲩϥⲓ (v.) (Q) ⲛⲟϥⲉⲣ	Good.
ⲛⲟⲩϥⲧ (v.) ⲛⲟⲩⲧϥ	To loosen.
ⲛⲟⲩϥⲧ	(240a); (vi.) To swell, be distended.
"ⲛⲟⲩϩ , ⲛⲟϩ , ⲛⲉϩ– , ⲛⲁϩ⸗ , ⲛⲉϩ⸗ , (Q) ⲛⲏϩ ,
   (Q) ⲛⲉϩ"	"(241b); (vt.) To shake, cast off,
   set apart, separate; (vi.) jump;
   ––– ⲉⲃⲟⲗ : (vt.) To shake off, cast out, set apart, assign; (vi.) come apart, be
   loosed;
   ––– ⲉⲃⲟⲗ ϧⲉⲛ– : (vt.) To separate from, out of;
   ⲛⲉϩϥ , ⲛⲉϩ : (m.) What is shaken, or that
   wherewith is shaken."
ⲛⲟⲩϩⲓ	(242b); (f.) Sycamore, fig-mulberry.
(1) ⲛⲟⲩϫ	"(246b); (adj.) Lying, false; (adv.) falsely;
   ⲙⲉⲑⲛⲟⲩϫ : (f.) Lie, falsity;
   ϫⲉⲙⲉⲑⲛⲟⲩϫ : (vb.) To say falsehood;
   ––– ⲉ– : (vb.) To say falsehood
   against;
   ⲣⲉϥϫⲉⲙⲉⲑⲛⲟⲩϫ : (m.) Liar; ⲁⲑⲙⲉⲑⲛⲟⲩϫ : (adj.) Without lie; ⲥⲁⲙⲉⲑⲛⲟⲩϫ : (n.) Dealer in, maker of
   lies."
(2) ⲛⲟⲩϫ , ⲛⲉϫ– , ⲛⲟϫ⸗ , (Q) ⲛⲏϫ	"(247a); (vt.) To throw, cast;
   ––– ⲛⲥⲁ– : (vb.) To throw after, cast
   upon;
   ––– ⲉⲃⲟⲗ : (vb.) To cast forth, discard;
   ⲛⲟⲩϫ (v.) ⲛⲓϣϯ - Great."
ⲛⲟⲩϯ	"(230b); (mf.) (any) god; (adj.) godly,
   divine;
   ⲫⲛⲟⲩϯ : (m.) God;
   ⲁⲧⲛⲟⲩϯ : (adj.) Godless;
   ⲉⲣⲁⲧⲛⲟⲩϯ : (vb.) to be godless; ⲙⲉⲧⲛⲟⲩϯ : (f.) Divinity; ⲙⲁⲓⲛⲟⲩϯ : (n.) God-loving;
   ⲙⲉⲧⲙⲁⲓⲛⲟⲩϯ : (f.) Godliness, piety;
   ⲙⲁⲥⲛⲟⲩϯ : (f.) God-bearing, mother of
   God (Virgin Mary);
   ⲣⲉϥⲙⲉⲥⲛⲟⲩϯ : (n.) God-bearer; ⲙⲁⲥⲧⲉⲛⲟⲩϯ : (n.) god-hater; ⲉⲣⲛⲟⲩϯ : (vb.) To be god;
   ϣⲁⲙϣⲉⲛⲟⲩϯ : (n.) Serving god; god-
   server;
   ⲙⲉⲧϣⲁⲙϣⲉⲛⲟⲩϯ : (f.) God-service, piety;
   ⲣⲉϥϣⲉⲙϣⲉⲛⲟⲩϯ : (m.) God-serving,
   pious person;
   ⲣⲉϥϫⲫⲉⲛⲟⲩϯ : (n.) God-bearer."
ⲛⲟϣⲉⲣ	(237a); (m.) Vulture, falcon.
ⲛⲟϣⲡ⸗ (v.) ⲛⲟⲩϣⲡ	To agitate.
ⲛⲟϣⲡ (Q) (v.) ⲛⲟⲩϣⲡ	To be agitated.
ⲛⲟϥⲉⲣ (Q)	"(239b); (vi.) To be good,
   profitable;
   ⲛⲟϥⲣⲓ : (f.) Good, profit, advantage;
   ⲉⲣⲛⲟϥⲣⲓ : (vb.) To be profitable;
   ––– ⲉ– : (vb.) To be profitable to do
   so & so;
   ––– ⲛ– (dat): (vb.) To be profitable
   for;
   ⲙⲉⲧⲛⲟϥⲣⲓ : (f.) Good things;
   ⲙⲉⲧⲁⲧⲛⲟϥⲣⲓ : (adj.) Unprofitable-
   ness;
   ⲛⲟⲩϥⲓ : (adj.) Good."
ⲛⲟϥⲣⲓ (v.) ⲛⲟϥⲉⲣ	Good.
ⲛⲟϥⲧ⸗ (v.) ⲛⲟⲩⲧϥ	To loosen.
(1) ⲛⲟϩ	(241a); (pl.) Eyelids.
(2) ⲛⲟϩ	(241a); (m.) Rope, cord; ϣⲉϣⲛⲟϩ : (n.) Twist rope; ⲛⲟϩⲓ : (m.) Rope-maker.
ⲛⲟϩ (v.) ⲛⲟⲩϩ	To shake.
ⲛⲟϩ ⲛⲣⲱϣ (v.) ⲣⲱϣ	Measuring cord.
ⲛⲟϩⲉⲃ , ⲛⲱϩⲉⲃ , ⲛⲉϩⲡ–	"(243a); (vt.) To
   make ready (wagon by) yoking beasts;
   yoke (beasts);
   ––– ⲉϧⲟⲩⲛ ⲉ– : (vb.) To yoke to, join to;
   ⲛⲁϩⲃⲉϥ : (m.) Yoke; cross beam in loom; ⲛⲁϩⲃⲓ ⲛⲁϩⲃⲟⲩⲓ : (f.) Shoulder, back; neck;
   ϣⲓⲛⲛⲁϩⲃⲓ : (n.) Shoulder measure; height
   of shoulder;
   ⲛⲁϣⲧⲛⲁϩⲃⲓ : (adj.) Stiff-necked;
   ⲙⲉⲧⲛⲁϣⲧⲛⲁϩⲃⲓ : (f.) Obstinacy; ϫⲁⲣⲉⲃⲛⲁϩⲃⲓ : (adj.) Bare-necked; ϭⲁⲥⲓⲛⲁϩⲃⲓ : (adj.) High-necked; con-
   ceited;
   ⲱⲗⲓ ⲛⲧⲛⲁϩⲃⲓ : (vb.) To take off neck; behead."
ⲛⲟϩⲉⲙ , ⲛⲟϩⲉⲙ– , ⲛⲁϩⲉⲙ– , ⲛⲁϩⲙ⸗ , (Q) ⲛⲟϩⲉⲙ	"(243b); (vi.) To be saved, safe; (vt.) Save, preserve;
   ––– ⲉ– : (vi.) To be saved, escape from;
   escape safely to;
   ––– ⲉⲃⲟⲗ : (vt.) Implying completion;
   ––– : (m.) Safety;
   ⲣⲉϥⲛⲟϩⲉⲙ : (m.) Savior;
   ϫⲓⲛⲛⲟϩⲉⲙ : (m.) Salvation, safety."
ⲛⲟϩⲉⲙ– (v.) ⲛⲟϩⲉⲙ	To save.
ⲛⲟϩⲉⲙ (Q) (v.) ⲛⲟϩⲉⲙ	To be saved.
ⲛⲟϩⲓ (v.) (2) ⲛⲟϩ	Rope-maker.
ⲛⲟϫ (v.) ⲛⲓϣϯ	Great.
ⲛⲟϫ⸗ (v.) (2) ⲛⲟⲩϫ	To throw.
ⲛⲟϫⲛⲉϫ	(252b); (vt.) To reprouach, mock.
"ⲛⲧⲁ⸗ (v.) (1) ⲛⲧⲉ– - Belonging to.
   (1) ⲛⲧⲉ , ⲛⲧⲁ⸗"	"(230a); part of genitive, for greater precision than ⲛ– ; where
   preceding word had (indef.) (art.); between two proper names; after foregoing (gen.) or after attribute; after strong article;
   ⲛⲧⲁ⸗ : Indicating possession or owner-
   ship; of + pronoun;
   ⲟⲩⲟⲛⲧⲁ⸗ : (vb.) There is, have; ⲙⲙⲟⲛⲧⲁ⸗ : (vb.) There is not, not have; ⲉⲧⲉⲛⲧⲁ⸗ , ⲡⲉⲧⲉⲛⲧⲁ⸗ , ⲫⲏ ⲉⲧⲉ– ⲛⲧⲁ⸗ : That which is mine, his & c."
(2) ⲛⲧⲉ– , ⲧⲉ–	(229b); prfx of conjunctive.
ⲛⲧⲏϫ (v.) ⲉⲛⲧⲏϫ	Herb.
ⲛⲩⲕⲧⲓⲕⲟⲣⲁⲝ	(Gk); (m.) Long-eared owl.
ⲛⲩⲙⲫⲓⲟⲥ	(Gk); (m.) Bridegroom; fiancee.
ⲛⲭⲁⲓ , ⲉⲛⲭⲁⲓ	"(223a); (m.) Thing in general;
   thing to eat, food; property, belongings;
   ––– ⲛⲓⲃⲉⲛ : Everything (mostly inani- mate)."
ⲛⲱⲓⲕ	"(222b); (m.) Adulterer;
   ⲉⲣⲛⲱⲓⲕ : (vb.) To commit adultery;
   ⲣⲉϥⲉⲣⲛⲱⲓⲕ : (m.) Committer of adul-
   tery."
ⲙⲉⲧⲛⲱⲓⲕ	(f.) Adultery.
ⲛⲱⲓⲛⲓ (v.) ⲛⲟⲓⲛⲓ	To shake.
ⲛⲱⲓⲧ (v.) ⲛⲟⲩⲧ	Meal.
ⲛⲱⲓϣ	(236a); (m.) Spleen.
ⲛⲱⲟⲩϯ	(235b); (n.) Swaddling bands.
ⲛⲱϩⲉⲃ (v.) ⲛⲟϩⲉⲃ	To yoke.
ⲛϣⲱⲡ (v.) ϣⲱⲡ	Moment.
ⲛϣⲟⲧ , ⲉⲛϣⲟⲧ , (Q) ⲛⲁϣⲧ , (p.c.) ⲛⲁϣⲧ–	"(237a); (vi.) To be hard, strong, difficult;
   ⲛⲁϣⲧϩⲏⲧ : (adj.) Strong, hard of heart;
   ⲙⲉⲧⲛⲁϣⲧϩⲏⲧ : (f.) Hard hearted- ness;
   ⲉⲣⲛⲁϣⲧϩⲏⲧ : (vb.) To be hard
   hearted;
   ––– : (m.) Hardness, boldness;
   ϧⲉⲛ ⲟⲩⲛϣⲟⲧ : (adv.) Roughly, hardly;
   ϯⲛϣⲟⲧ : (vb.) To make hard (mostly with
   ϩⲏⲧ ), encourage;
   ⲛⲁϣϯ : (m.) Strength, strengthener, pro-
   tector;
   ⲉⲣⲛⲁϣϯ : (vb.) To be protector;
   ⲛⲉϣⲧⲉ : (m.) Hard, rough person;
   ⲙⲉⲧⲛⲉϣⲧⲉ : (f.) Roughness;
   ⲉⲣⲛⲉϣⲧⲉ : (vb.) To become hard."
ⲛϩⲓ– (v.) ϩⲓ	On.
ⲛϩⲣⲏⲓ (v.) ϩⲣⲏⲓ	Above.
ⲛϩⲟⲩⲣ , ⲉⲛϩⲟⲩⲣ	"(245a); (vi.) To tremble;
   cause to tremble, be terrible;
   ––– : (n.) Shuddering, fear;
   ⲁⲧⲛϩⲟⲩⲣ : (adj.) Unshakable, immovable."
ⲛϫⲉ	"(252a); (part.) preceding nominal subject
   in the verbal sentence; occurs more
   frequently in texts translated from Greek.
   ‌ ⲝ : The 14th letter of the Coptic Alphabet;
   ⲝ : The numeral 'sixty'."
ⲝⲉⲛⲟⲛ	(Gk?); (n.) Insane asylum.
ⲝⲉⲥⲧⲏⲥ	"(Gk); (m.) Roman measure nearly
   equal to 1 pint, used for fluids and grains."
ⲝⲙⲁⲣⲱⲟⲩⲧ (v.) ⲥⲙⲟⲩ	Is blessed.
ⲝⲟⲙⲏ	(Gk?); (f.) Ruler, base, figure.
ⲝⲟⲣⲅⲓⲥⲙⲟⲥ	"(Gk); (pl.) Magicians,
   astrologers.
   x
   ⲝⲩⲗⲟⲛ : (Gk); (m.) Wood, firewood, timber;
   log beam, post; club."
ⲝⲩⲣⲟⲥ	(Gk); (n.) Medicine, cologne.
ⲝⲩⲥⲧⲏⲣⲓⲟⲥ	"(Gk); (m.) Among instruments of
   a surgeon."
ⲝⲱⲣⲓⲥⲧⲓⲁ	"(Gk); (m.) Exile, deportation; ⲉⲣⲝⲱⲣⲓⲥⲧⲉⲩⲓⲛ , –ⲣⲓⲍⲓⲛ : (vb.) To exile, deport.
   ‌ ⲟ : (253a); The 15th letter of the Coptic Alphabet;
   ⲟ : The numeral 'seventy'."
(1) ⲟ , ⲱ	(253a); (adj.) Great.
(2) ⲟ	(def.) (art.) (m.) in Greek words only.
ⲟⲃⲓ (Q) (v.) ⲓⲃⲓ	To be thirsty.
ⲟⲃϣ⸗ (v.) ⲱⲃϣ	To forget.
ⲟⲃϣ (Q) (v.) ⲱⲃϣ	To be forgotten.
ⲟⲉⲓϣ (v.) ⲱⲓϣ	Cry.
ⲟⲑⲉⲛ	(Gk); (adv.) Whence, where, whither.
ⲟⲓ (Q) (v.) ⲁⲓⲁⲓ	Great.
ⲟⲓ (Q) (v.) ⲓⲣⲓ	To be doing.
ⲟⲓⲕⲟⲛⲟⲙⲓⲁ	"(Gk); (f.) Management of a
   household or family, husbandry, thrift,
   regulation; economy;
   ⲟⲓⲕⲟⲛⲟⲙⲟⲥ : (m.) one who manages a household; manager, administrator,
   economist;
   ⲉⲣⲟⲓⲕⲟⲛⲟⲙⲓⲛ : (vb.) To manage, administrate, economize, regulate."
ⲟⲓⲕⲟⲛⲟⲙⲟⲥ (v.) ⲟⲓⲕⲟⲛⲟⲙⲓⲁ	Manager.
ⲟⲓⲕⲟⲩⲙⲉⲛⲏ , ⲟⲓⲕⲟⲙⲉⲛⲏ	"(Gk); (f.) Inhabited
   region, the world."
ⲟⲓⲕⲟⲩⲙⲉⲛⲓⲕⲟⲥ	(adj.) Ecumenical, open to the whole world.
ⲟⲓⲗⲓ (v.) ⲱⲓⲗⲓ	Ram.
ⲟⲕⲉⲙ (Q) (v.) ⲱⲕⲉⲙ	To be dark.
ⲟⲕⲧⲱⲃⲣⲓⲟⲥ	(Gk); (n.) The month 'October'.
ⲟⲗ⸗ (v.) ⲱⲗⲓ	To hold.
ⲟⲗ (v.) ⲱⲗⲓ	To be contained.
ⲟⲗⲕ⸗ (v.) ⲱⲗⲕ	To become bent.
ⲟⲗⲕ (Q) (v.) ⲱⲗⲕ	To become bent.
ⲟⲗⲟⲥⲏⲣⲓⲕⲟⲥ , ⲟⲗⲟⲥⲓⲣⲓⲕⲟⲛ	"(Gk); (n.) Silk, of
   silk."
ⲟⲗⲟⲥⲓⲣⲓⲕⲟⲛ (v.) ⲟⲗⲟⲥⲏⲣⲓⲕⲟⲥ	Silk.
ⲟⲙⲓ	"(254b); (mf.) Clay, mud;
   ⲟⲓ ⲛⲟⲙⲓ : (vb.) To become clay, mud; ⲟⲩⲁⲙⲟⲙⲓ : (f.) Earth-eater; ϫⲁϫⲟⲙⲓ : (pl.) Metal agricultural tool."
ⲟⲙⲕ⸗ (v.) ⲱⲙⲕ	"To swallow.
   o
   ⲟⲙⲟⲗⲟⲅⲏⲧⲏⲥ (v.) ⲟⲙⲟⲗⲟⲅⲓⲁ - Confessor."
ⲟⲙⲟⲗⲟⲅⲓⲁ , –ⲅⲟⲓⲁ , ϩⲟⲙⲟⲗⲟⲅⲓⲁ	"(f.)
   Agreement, vow, confession; ⲟⲙⲟⲗⲟⲅⲏⲧⲏⲥ , –ⲅⲓⲧⲏⲥ , ϩⲟⲙⲟⲗⲟⲅⲏⲧⲏⲥ : (m.) Sponsor, confessor; ⲉⲣⲟⲙⲟⲗⲟⲅⲓⲛ , ⲉⲣⲟⲙⲟⲗⲟⲅⲟⲓⲛ , ⲉⲣϩⲟⲙⲟⲗⲟⲅⲟⲓⲛ : (vb.) To confess."
ⲟⲙⲟⲗⲟⲅⲓⲧⲏⲥ (v.) ⲟⲙⲟⲗⲟⲅⲓⲁ	Confessor.
ⲟⲙⲟⲗⲟⲅⲟⲓⲁ (v.) ⲟⲙⲟⲗⲟⲅⲓⲁ	Confession.
ⲟⲙⲟⲓⲱⲥ (v.) ⲟⲙⲟⲥ	Like.
ⲟⲙⲟⲥ , ⲟⲩⲙⲟⲥ , ⲟⲩⲙⲓⲟⲥ , ⲟⲙⲟⲓⲱⲥ	"(Gk);
   Like, resembling; the same; equal;
   likewise, similar."
ⲟⲙⲥ– (v.) ⲱⲙⲥ	To dip.
ⲟⲙⲥ⸗ (v.) ⲱⲙⲥ	To dip.
ⲟⲛ	"(255b); (adv.) Again, also, still; further;
   yet."
ⲟⲛⲓ (Q) (v.) ⲓⲛⲓ	To be like.
ⲟⲛⲟⲙⲁ	"(Gk); (m.) Name, title;
   ⲟⲛⲟⲙⲁⲧⲓ : In the name."
ⲟⲛⲟⲙⲁⲧⲓ (v.) ⲟⲛⲟⲙⲁ	In the name.
ⲟⲛⲩⲝ (v.) ⲟⲛⲩⲭⲓⲟⲛ	Onyx.
ⲟⲛⲩⲭⲓⲟⲛ , ⲟⲛⲩⲝ	"(Gk); (m.) A kind of onyx (a
   white precious stone); claw; pig's trotters."
ⲟⲛϣ (Q)	"(525a); (vi.) To be astonished, dazed;
   ––– ⲉⲃⲟⲗ : (vb.) To gape, muse, be in
   trance."
ⲟⲛϧ⸗ (v.) ⲱⲛϧ	To live.
ⲟⲛϧ (Q) (v.) ⲱⲛϧ	To be alive.
ⲟⲛϩ	(13a); (m.) Yard, court.
ⲟⲡ⸗ (v.) ⲱⲡ	To count.
ⲟⲡⲓⲟⲛ	(Gk); (m.) Opium, poppy-juice.
ⲟⲡⲧ– (v.) ⲱⲃⲧ	To be laden.
ⲟⲡⲧ (Q) (v.) ⲱⲃⲧ	To be laden.
ⲟⲡⲧⲁⲥⲓⲁ	(Gk); (f.) Vision, appearance.
ⲟⲡϣ⸗ (v.) ⲱⲃϣ	To forget.
ⲟⲣⲁⲥⲓⲥ , ϩⲟⲣⲁⲥⲓⲥ	"(Gk); (f.) Seeing, the act of
   sight; vision; appearance."
ⲟⲣⲃ⸗ (v.) ⲱⲣⲉⲃ	To detest.
ⲟⲣⲅⲁⲛⲟⲛ	(Gk); (m.) A musical instrument, organ.
ⲟⲣⲅⲏ	"(Gk); (f.) Temperament, mood; anger,
   wrath; passion."
ⲟⲣⲉⲃ (Q) (v.) ⲱⲣⲉⲃ	To be detested.
ⲟⲣⲑⲓⲛⲟⲛ , ⲟⲣⲑⲓⲟⲛ	"(Gk); (n.) Of the voice;
   high-pitched, shrill."
ⲟⲣⲑⲓⲟⲛ (v.) ⲟⲣⲑⲓⲛⲟⲛ	Shrill.
ⲟⲣⲑⲟⲇⲟⲝⲏ (v.) ⲟⲣⲑⲟⲇⲟⲝⲓⲁ	Orthodox.
ⲟⲣⲑⲟⲇⲟⲝⲓⲁ	"(Gk); (f.) Right opinion,
   orthodoxy;
   ⲟⲣⲑⲟⲇⲟⲝⲟⲥ , –ⲏ : (m.) Orthodox in religion."
ⲟⲣⲑⲟⲇⲟⲝⲟⲥ (v.) ⲟⲣⲑⲟⲇⲟⲝⲓⲁ	Orthodox.
ⲟⲣⲝⲓⲥⲕⲟⲥ	(Gk); (m.) Small necklace.
ⲟⲣⲟⲃⲟⲥ , ⲟⲣⲟⲃⲏ	(Gk); (m.) Bitter vetch.
ⲟⲣⲫⲁⲛⲟⲥ , (f.) –ⲏ	"(Gk); (m.) Orphan, without
   parents, fatherless."
ⲟⲣϥ⸗ (v.) ⲱⲣϥ	To be enclosed.
ⲟⲣϥ (Q) (v.) ⲱⲣϥ	To be enclosed.
(1) ⲟⲥⲓ	"(256b); (m.) Loss, damage, fine;
   ϯⲟⲥⲓ : (vb.) To suffer loss, hurt, be fined."
(2) ⲟⲥⲓ	(257a); (n.) In ⲡⲓϣⲉ ⲛⲟⲥⲓ 'tamarisk'.
ⲟⲥⲕ (Q) (v.) ⲱⲥⲕ	To be delayed.
ⲟϣ⸗ (v.) ⲱϣ	To cry.
ⲟϣⲉⲝ (v.) ⲱϣⲉⲝ	To be quenched.
ⲟϣⲉⲝ (Q) (v.) ⲱϣⲉⲝ	To be quenched.
ⲟϣⲝ⸗ (v.) ⲱϣⲉⲝ	To be quenched.
ⲟϣϫ– (v.) ⲱϣϫ	To smear.
ⲟϣϫ⸗ (v.) ⲱϣϫ	To smear.
ⲟϣϫ (Q) (v.) ⲱϣϫ	To be smeared.
ⲟϥ⸗ (v.) ⲱϥⲓ	To press.
ⲟϥⲧ⸗ (v.) ⲱϥⲧ	To nail.
ⲟϥⲧ (Q) (v.) ⲱϥⲧ	To be nailed.
ⲟϧⲧ (Q) (v.) ⲱϧⲧ	To be dripped.
(1) ⲟϩⲓ , ⲓⲟϩⲓ	"(258a); (m.) Yard (of house),
   fold (for cattle, sheep); pasture; flock, herd."
(2) ⲟϩⲓ , (Q) ⲟϩⲓ	"(536b); (vi.) To stand, stay,
   wait;
   ––– ⲉ– : (vb.) To abide by, wait for;
   ––– ⲛⲉⲝ– : (vb.) To stay with;
   ––– ⲛ– : (vb.) To wait for, attend to; as,
   for;
   ––– ⲟⲱⲃⲉ– : (vb.) To stand before, against;
   ––– ϧⲁⲧⲉⲛ– : (vb.) To stay with;
   ––– ϩⲓϫⲉⲛ– : (vb.) To stay upon;
   ⲟⲥϧ– (v.) ⲱⲥϧ - To reap."
ⲟⲥϧ⸗ (v.) ⲱⲥϧ	To reap.
"–––
   –––
   ⲥⲁⲃⲟⲗ"	"(vb.) To stay outside;
   ⲉⲫⲁϩⲟⲱ : (vb.) To stay behind;
   ⲟⲥϧ (Q) (v.) ⲱⲥϧ - To be reaped."
"–––
   ⲉϧⲟⲱⲛ
   ⲉϩⲣⲉⲛ–"	"(vb.) To stand
   ⲟⲧⲡ (Q) (v.) ⲱⲃⲧ - To be laden."
ⲟⲧⲡ (Q) (v.) ⲱⲧⲡ	To be enclosed.
ⲟⲱⲇⲉ	(Gk); neg (part.) But not; and not, nor.
ⲟⲕⲟⲱⲛ	"(Gk); (adv.) Certainly not; therefore;
   then do you not; but at least."
ⲟⲱⲗⲏ	(Gk); (f.) Wound scarred over, scar.
ⲟⲱⲝⲓⲟⲥ (v.) ⲟⲝⲟⲥ	Like.
"ⲟⲱⲝⲟⲥ (v.) ⲟⲝⲟⲥ - Like.
   against;
   ––– ⲉⲣⲁⲧ⸗"	"(vb.) To stand on foot, stand;
   ––– ⲉ– : (vb.) To stand before, against,
   attend on;
   ––– ⲉϫⲉⲛ– : (vb.) To stand upon, against;
   ––– ⲛⲉⲝ– : (vb.) To stand with;
   ⲟⲱⲛ : (Gk); (adv.) So, then, well, as I was
   saying."
ⲟⲱⲣⲁⲛⲟⲥ	(Gk); (m.) Heaven, firmament of heaven; tent, pavilion; climate.
ⲟⲫⲱⲛⲓⲟⲛ	"(Gk); (m.) Salary; pay, allowance,
   fee; wage."
ⲟϣ (Q) (v.) ⲁϣⲁⲓ	Many.
––– ⲛⲁϩⲣⲉⲛ–	"(vb.) To sdtand
   beside;
   ––– ⲟⲱⲃⲉ– : (vb.) To stand against;
   ––– ϧⲁⲧⲉⲛ– : (vb.) To stand at,
   before;
   ––– ϩⲓϫⲉⲛ– : (vb.) To stand upon, at, beside;
   ⲝⲁ ⲛⲟϩⲓ
   ⲉⲣⲁⲧ⸗ : (m.) Pace of
   ⲟϫⲓ : (258b); (f.) Iniquity; iniquitous person;
   standing;
   ϫⲓⲛⲟϩⲓ
   ⲉⲣⲁⲧ⸗ : (m.) Standing."
ⲝⲉⲧⲟϫⲓ	(f.) Iniquity.
ⲟϫϩ⸗ (v.) ⲱϫϩ	To choke.
ⲟϩⲓ (Q) (v.) ⲟϩⲓ	To be standing.
ⲟϩϫ⸗ (v.) ⲱϫϩ	To choke.
ⲟϫⲉⲃ (Q) (v.) ⲱϫⲉⲃ	To be cold.
ⲟϯ	"(257a); (f.) Womb.
   ‌ p
   ⲡ : (258a); 16th letter of the Coptic Alphabet;
   ň : The numeral 'eighty'."
ⲡ– , ⲡⲓ– , ⲫ– ; (f.) ⲧ– , ϯ -, ⲑ– ; (pl.) ⲛⲓ– , ⲛⲉⲛ–	"(258b) Definite article (m.); the
   as vocative = O
   ⲡⲁⲑⲏⲧⲓⲕⲟⲛ (v.) ⲡⲁⲑⲏⲧⲓⲕⲟⲥ - Pathetic
   ⲡⲁⲑⲟⲥ : (Gk) (m.) Emotion, passion; incident,
   accident;
   ⲁⲡⲁⲑⲏⲥ : (adj.) Without passion; ⲡⲁⲑⲏⲧⲓⲕⲟⲥ , –ⲟⲛ : (adj.) Capable of emo- tion, impassionate, pathetic; passive."
ⲡⲁⲗⲁⲓⲁ , ⲡⲁⲗⲉⲁ , ⲡⲁⲗⲁⲓⲟⲥ , ⲡⲁⲗⲉⲟⲥ	"(Gk); (adj.) Aged, old, ancient; (f.) the
   Torah."
ⲡⲁⲗⲁⲓⲟⲥ (v.) ⲡⲁⲗⲁⲓⲁ	Old.
ⲡⲁⲗⲁⲧⲓⲟⲛ , ⲡⲁⲗⲗⲁⲧⲓⲟⲛ	"(L); (m.) The
   palatine hill; palace."
ⲡⲁⲗⲉⲁ (v.) ⲡⲁⲗⲁⲓⲁ	Old.
ⲡⲁⲗⲉⲟⲥ (v.) ⲡⲁⲗⲁⲓⲁ	Old.
ⲡⲁⲗⲓⲛ	"(Gk); (adv.) Again, once more, in
   turn;
   ⲡⲁⲗⲓⲛ ⲟⲛ : same as ⲡⲁⲗⲓⲛ ."
ⲡⲁⲗⲗⲁⲕⲏ	(Gk); (f.) Concubine.
ⲡⲁⲗⲗⲁⲧⲓⲟⲛ (v.) ⲡⲁⲗⲁⲧⲓⲟⲛ	Palace.
ⲡⲁⲛⲁⲅⲓⲟⲥ , –ⲓⲁ	(Gk); (f.) All-holy.
ⲡⲁⲛⲑⲏⲣ	(Gk); (m.) Panther.
ⲡⲁⲛⲓⲙ (v.) ⲫⲁ (2)	Belonging to whom.
ⲡⲁⲛⲟⲩⲣⲅⲓⲁ	"(Gk); (f.) Falsification, adultera-
   tion, knavery; deceit;
   ⲡⲁⲛⲟⲩⲣⲅⲟⲥ : (Gk); (m.) Wicked, deceit- ful, cunning, knavish person."
ⲡⲁⲟⲡⲏ (v.) ⲡⲁⲱⲡⲓ	Babeh.
ⲡⲁⲟⲡⲓ (v.) ⲡⲁⲱⲡⲓ	Babeh.
ⲡⲁⲛⲟⲣⲅⲟⲥ (v.) ⲡⲁⲛⲟⲩⲣⲅⲓⲁ	"Wicked
   person."
ⲡⲁⲛⲧⲟⲕⲣⲁⲧⲱⲣ	(Gk); (m.) Almighty.
